"id";"nama";"id_kota";"created_at";"updated_at"
"1114";"BATHIN VIII (BATIN VIII)";"97";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1115";"JUJUHAN";"92";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1116";"TANAH KAMPUNG";"94";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1117";"DEPATI TUJUH";"90";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1118";"LIMBUR LUBUK MENGKUANG";"92";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1119";"PANGKALAN JAMBU";"91";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1120";"BATANG MERANGIN";"90";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1121";"MUKO-MUKO BATIN VII";"92";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1122";"KOTO BARU";"94";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1123";"PASAR MUARA BUNGO";"92";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1124";"TIANG PUMPUNG";"91";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1125";"MESTONG";"89";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1126";"SUNGAI TENANG";"91";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1127";"KAYU ARO";"90";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1128";"BATANG ASAI";"97";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1129";"PAUH";"97";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1130";"KAYU ARO BARAT";"90";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1131";"PELAWAN";"97";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1132";"MARO SEBO ULU";"95";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1133";"BANGKO BARAT";"91";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1134";"TABIR";"91";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1135";"GUNUNG TUJUH";"90";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1136";"KELILING DANAU";"90";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1137";"MERSAM";"95";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1138";"SUNGAI MANAU";"91";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1139";"SEKERNAN";"89";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1140";"PASAR JAMBI";"96";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1141";"LIMUN";"97";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1142";"KUALA BETARA";"88";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1143";"TEBO ILIR";"87";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1144";"KUMPEH";"89";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1145";"MENDAHARA";"93";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1146";"BUKITKERMAN";"90";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1147";"BRAM ITAM";"88";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1148";"JAMBI TIMUR";"96";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1149";"RENAH MENDALUH";"88";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1150";"RENAH PEMENANG";"91";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1151";"MUARA PAPALIK";"88";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1152";"TANAH TUMBUH";"92";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1153";"SERAI SERUMPUN";"87";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1154";"MANDIANGIN";"97";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1155";"MARO SEBO ILIR";"95";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1156";"AIR HITAM";"97";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1157";"TABIR TIMUR";"91";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1158";"MENDAHARA ULU";"93";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1159";"TELANAIPURA";"96";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1160";"TABIR SELATAN";"91";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1161";"BETARA";"88";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1162";"NIPAH PANJANG";"93";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1163";"TEBO ULU";"87";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1164";"TANAH SEPENGGAL";"92";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1165";"RIMBO TENGAH";"92";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1166";"DENDANG";"93";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1167";"JELUTUNG";"96";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1168";"HAMPARAN RAWANG";"94";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1169";"JAMBI LUAR KOTA";"89";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1170";"SUMAY";"87";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1171";"LEMBAH MASURAI";"91";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1172";"BANGKO";"91";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1173";"SUNGAI BUNGKAL";"94";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1174";"BATANG ASAM";"88";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1175";"JAMBI SELATAN";"96";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1176";"TANAH SEPENGGAL LINTAS";"92";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1177";"PAMENANG";"91";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1178";"RIMBO ILIR";"87";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1179";"SEBERANG KOTA";"88";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1180";"KUALA JAMBI";"93";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1181";"TUNGKAL ILIR";"88";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1182";"MUARA SABAK BARAT";"93";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1183";"CERMIN NAN GADANG";"97";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1184";"TABIR ULU";"91";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1185";"PAMENANG BARAT";"91";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1186";"PENGABUAN";"88";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1187";"SUNGAI GELAM";"89";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1188";"BATANG MASUMAI";"91";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1189";"TAMAN RAJO  /  REJO";"89";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1190";"SENYERANG";"88";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1191";"GERAGAI";"93";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1192";"TABIR LINTAS";"91";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1193";"PESISIR BUKIT";"94";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1194";"SIULAK MUKAI";"90";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1195";"JANGKAT";"91";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1196";"RANTAU PANDAN";"92";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1197";"MARGO TABIR";"91";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1198";"TENGAH ILIR";"87";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1199";"DANAU TELUK";"96";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1200";"BATHIN II PELAYANG";"92";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1201";"RIMBO BUJANG";"87";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1202";"PAMENANG SELATAN";"91";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1203";"BUNGO DANI";"92";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1204";"BERBAK";"93";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1205";"RIMBO ULU";"87";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1206";"ILIR TIMUR II";"98";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1207";"SEBERANG ULU I";"98";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1208";"SEBERANG ULU II";"98";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1209";"ILIR TIMUR I";"98";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1210";"BUKIT KECIL";"98";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1211";"KEMUNING";"98";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1212";"ILIR BARAT I";"98";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1213";"ILIR BARAT II";"98";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1214";"GANDUS";"98";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1215";"PAJAR BULAN";"99";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1216";"SEMENDAWAI BARAT";"100";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1217";"MADANG SUKU I";"100";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1218";"LALAN (SUNGAI LALAN)";"101";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1219";"DEMPO UTARA";"102";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1220";"KISAM TINGGI";"103";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1221";"SANGA DESA";"101";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1222";"MEKAKAU ILIR";"103";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1223";"RUNJUNG AGUNG";"103";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1224";"TALANG KELAPA";"104";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1225";"TUAH NEGERI";"105";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1226";"RAWAS ILIR";"105";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1227";"RAMBANG DANGKU";"106";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1228";"TANJUNG TEBAT";"99";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1229";"BATURAJA BARAT";"107";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1230";"MUARA PADANG";"104";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1231";"PENUKAL (PENUKAL ABAB)";"106";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1232";"JEJAWI";"108";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1233";"PENDOPO BARAT";"109";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1234";"LUBUK LINGGAU SELATAN SATU (I)";"110";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1235";"BUAY PEMACA";"103";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1236";"ULU MUSI";"109";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1237";"RAMBANG";"106";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1238";"AIR KUMBANG";"104";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1239";"LUBUK LINGGAU TIMUR SATU (I)";"110";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1240";"MUARA BELITI";"105";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1241";"PAGAR GUNUNG";"99";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1242";"MUARA ENIM";"106";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1243";"PASEMAH AIR KERUH";"109";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1244";"BATURAJA TIMUR";"107";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1245";"PANGKALAN LAMPAM";"108";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1246";"MULAK ULU";"99";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1247";"PLAKAT TINGGI (PELAKAT TINGGI)";"101";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1248";"BANDING AGUNG";"103";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1249";"SUAK TAPEH";"104";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1250";"AIR SALEK";"104";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1251";"LUBUK BATANG";"107";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1252";"LEMBAK";"106";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1253";"ALANG-ALANG LEBAR";"98";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1254";"MUARADUA KISAM";"103";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1255";"PAGAR ALAM UTARA";"102";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1256";"BUAY MADANG";"100";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1257";"PRABUMULIH UTARA";"111";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1258";"PULAU BERINGIN";"103";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1259";"BUAY PEMUKA BANGSA RAJA";"100";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1260";"KAYU AGUNG";"108";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1261";"MUARA LAKITAN";"105";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1262";"MERAPI TIMUR";"99";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1263";"SEMENDO DARAT ULU";"106";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1264";"BELITANG JAYA";"100";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1265";"MUARA SUGIHAN";"104";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1266";"KARANG DAPO";"105";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1267";"RANTAU PANJANG";"112";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1268";"INDRALAYA SELATAN";"112";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1269";"PEMULUTAN BARAT";"112";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1270";"MUARA BELIDA";"106";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1271";"JARAI";"99";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1272";"DEMPO SELATAN";"102";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1273";"TEBING TINGGI";"109";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1274";"LUBAI";"106";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1275";"PEMULUTAN";"112";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1276";"SIRAH PULAU PADANG";"108";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1277";"BABAT SUPAT";"101";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1278";"KIKIM BARAT";"99";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1279";"KIKIM TIMUR";"99";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1280";"BABAT TOMAN";"101";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1281";"STL ULU TERAWAS";"105";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1282";"LINTANG KANAN";"109";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1283";"SEMENDO DARAT LAUT";"106";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1284";"PLAJU";"98";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1285";"SEKAYU";"101";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1286";"INDRALAYA UTARA";"112";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1287";"MESUJI RAYA";"108";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1288";"MADANG SUKU II";"100";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1289";"LAHAT";"99";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1290";"PENDOPO";"109";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1291";"SIKAP DALAM";"109";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1292";"AIR SUGIHAN";"108";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1293";"BUAY PEMUKA BELIUNG  /  PELIUNG";"100";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1294";"LENGKITI";"107";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1295";"BUANA PEMACA";"103";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1296";"SOSOH BUAY RAYAP";"107";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1297";"MADANG SUKU III";"100";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1298";"MUARAPAYANG";"99";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1299";"LUBUK LINGGAU BARAT DUA (II)";"110";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1300";"LUBUK LINGGAU BARAT SATU (I)";"110";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1301";"KOTA AGUNG";"99";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1302";"SUNGAI KERUH";"101";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1303";"BELITANG MADANG RAYA";"100";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1304";"PAMPANGAN";"108";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1305";"BUAY MADANG TIMUR";"100";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1306";"BATUKUNING LAKITAN ULU (BTS) / CECAR";"105";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1307";"TANJUNG BATU";"112";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1308";"BELITANG II";"100";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1309";"SUKAKARYA";"105";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1310";"GUNUNG MEGANG";"106";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1311";"PURWODADI";"105";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1312";"TANJUNG LAGO";"104";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1313";"BUAY RAWAN";"103";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1314";"TUNGKAL JAYA";"101";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1315";"SEMIDANG AJI";"107";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1316";"PULAU RIMAU";"104";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1317";"KIKIM SELATAN";"99";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1318";"KIKIM TENGAH";"99";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1319";"GUMAY TALANG";"99";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1320";"LUBUK RAJA";"107";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1321";"TIANG PUMPUNG KEPUNGUT";"105";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1322";"MUARADUA";"103";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1323";"RUPIT";"105";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1324";"MUARA PINANG";"109";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1325";"SELANGIT";"105";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1326";"TANJUNG SAKTI PUMU";"99";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1327";"SEMENDO DARAT TENGAH";"106";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1328";"LUBUK LINGGAU UTARA DUA (II)";"110";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1329";"PSEKSU";"99";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1330";"BUNGA MAYANG";"100";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1331";"BAYUNG LENCIR";"101";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1332";"TANJUNG AGUNG";"106";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1333";"BUAY RUNJUNG";"103";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1334";"WARKUK RANAU SELATAN";"103";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1335";"BELITANG";"100";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1336";"LUBUK LINGGAU UTARA SATU (I)";"110";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1337";"PENGANDONAN";"107";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1338";"ULU OGAN";"107";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1339";"TANJUNG RAJA";"112";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1340";"PENINJAUAN";"107";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1341";"MUARA KELINGI";"105";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1342";"TALANG UBI";"106";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1343";"TELUK GELAM";"108";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1344";"TUNGKAL ILIR";"104";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1345";"TANJUNG SAKTI PUMI";"99";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1346";"RAMBANG KUANG";"112";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1347";"MESUJI MAKMUR";"108";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1348";"MUARA JAYA";"107";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1349";"SUNGAI LILIN";"101";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1350";"PAGAR ALAM SELATAN";"102";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1351";"ABAB";"106";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1352";"LUBUK KELIAT";"112";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1353";"BENAKAT";"106";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1354";"BETUNG";"104";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1355";"GELUMBANG";"106";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1356";"KARANG JAYA";"105";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1357";"BATANGHARI LEKO";"101";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1358";"KALIDONI";"98";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1359";"MARTAPURA";"100";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1360";"LEMPUING";"108";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1361";"LAWANG WETAN";"101";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1362";"NIBUNG";"105";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1363";"SUNGAI MENANG";"108";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1364";"JAYA LOKA";"105";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1365";"TANJUNG LUBUK";"108";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1366";"TANAH ABANG";"106";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1367";"BUAY SANDANG AJI";"103";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1368";"JAYAPURA";"100";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1369";"SIMPANG";"103";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1370";"SEMENDAWAI TIMUR";"100";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1371";"PEDAMARAN";"108";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1372";"PEMULUTAN SELATAN";"112";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1373";"SEMENDAWAI SUKU III";"100";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1374";"CAMBAI";"111";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1375";"TULUNG SELAPAN";"108";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1376";"KISAM ILIR";"103";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1377";"CEMPAKA";"100";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1378";"MEGANG SAKTI";"105";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1379";"DEMPO TENGAH";"102";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1380";"TALANG PADANG";"109";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1381";"CENGAL";"108";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1382";"LUBUK LINGGAU TIMUR DUA (II)";"110";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1383";"BANYUASIN I";"104";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1384";"KELUANG";"101";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1385";"SUNGAI ARE";"103";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1386";"BELITANG III";"100";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1387";"LAIS";"101";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1388";"SUNGAI ROTAN";"106";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1389";"LAWANG KIDUL";"106";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1390";"MAKARTI JAYA";"104";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1391";"RAMBUTAN";"104";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1392";"TUGUMULYO";"105";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1393";"LUBUK LINGGAU SELATAN DUA (II)";"110";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1394";"KELEKAR";"106";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1395";"PEDAMARAN TIMUR";"108";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1396";"BANYUASIN III";"104";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1397";"BUAY PEMATANG RIBU RANAU TENGAH";"103";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1398";"MERAPI SELATAN";"99";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1399";"UJAN MAS";"106";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1400";"MERAPI BARAT";"99";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1401";"PRABUMULIH TIMUR";"111";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1402";"PRABUMULIH BARAT";"111";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1403";"SUKAMERINDU";"99";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1404";"INDRALAYA";"112";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1405";"SUKARAMI";"98";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
